Nquad,Fitness,Fitness2,Month,season,Age.stage,T.length,D.holdfast,N.stipe,D.stipe,Maturity,Rep.prev,Wave.exp,Density,Gall.prev,Temp,Sal,ph
12,Malformed,1,Nov,spring,Adult,229,12.5,7,1.2,Immature,0,Exposed,4,1,15.8,34.3,8.01
12,Malformed,1,Nov,spring,Juvenile,38,3.3,3,0.3,Immature,0,Exposed,4,1,15.8,34.3,8.01
12,Malformed,1,Nov,spring,Adult,62,3,3,0.5,Immature,0,Exposed,4,1,15.8,34.3,8.01
13,Malformed,1,Nov,spring,Adult,51,9.5,8,1.4,Immature,0,Exposed,9,1,15.8,34.3,8.01
13,Malformed,1,Nov,spring,Adult,49,6.4,5,0.8,Immature,0,Exposed,9,1,15.8,34.3,8.01
13,Malformed,1,Nov,spring,Adult,80,5.2,15,0.9,Immature,0,Exposed,9,1,15.8,34.3,8.01
13,Malformed,1,Nov,spring,Adult,110,7.3,19,1.3,Immature,0,Exposed,9,1,15.8,34.3,8.01
13,Malformed,1,Nov,spring,Adult,150,10.5,10,1.5,Immature,0,Exposed,9,1,15.8,34.3,8.01
13,Malformed,1,Nov,spring,Adult,284,8.3,22,1.5,Immature,0,Exposed,9,1,15.8,34.3,8.01
13,Malformed,1,Nov,spring,Adult,200,6.5,17,0.8,Immature,0,Exposed,9,1,15.8,34.3,8.01
13,Malformed,1,Nov,spring,Adult,52,7.5,5,0.6,Immature,0,Exposed,9,1,15.8,34.3,8.01
13,Malformed,1,Nov,spring,Adult,250,12.5,16,1,Immature,0,Exposed,9,1,15.8,34.3,8.01
1,Malformed,1,Oct,spring,Adult,140,11,31,0.5,Fertile,0.3333333333,Semi-exposed,9,0.3333333333,15.6,34.1,8.11
1,Malformed,1,Oct,spring,Adult,82,13,16,0.8,Fertile,0.3333333333,Semi-exposed,9,0.3333333333,15.6,34.1,8.11
1,Malformed,1,Oct,spring,Juvenile,113,6,7,0.9,Fertile,0.3333333333,Semi-exposed,9,0.3333333333,15.6,34.1,8.11
1,Shapely,0,Oct,spring,Adult,135,8,27,1.2,Immature,0.3333333333,Semi-exposed,9,0.3333333333,15.6,34.1,8.11
1,Shapely,0,Oct,spring,Juvenile,93,6,9,0.6,Immature,0.3333333333,Semi-exposed,9,0.3333333333,15.6,34.1,8.11
1,Shapely,0,Oct,spring,Adult,108,10,30,1,Immature,0.3333333333,Semi-exposed,9,0.3333333333,15.6,34.1,8.11
1,Shapely,0,Oct,spring,Adult,260,9,22,0.9,Immature,0.3333333333,Semi-exposed,9,0.3333333333,15.6,34.1,8.11
1,Shapely,0,Oct,spring,Adult,220,8,16,1,Immature,0.3333333333,Semi-exposed,9,0.3333333333,15.6,34.1,8.11
1,Shapely,0,Oct,spring,Adult,240,12,25,1,Immature,0.3333333333,Semi-exposed,9,0.3333333333,15.6,34.1,8.11
2,Malformed,1,Oct,spring,Adult,150,18,42,1,Immature,0,Semi-exposed,8,0.25,15.6,34.1,8.11
2,Malformed,1,Oct,spring,Adult,150,9,24,1.1,Immature,0,Semi-exposed,8,0.25,15.6,34.1,8.11
2,Shapely,0,Oct,spring,Juvenile,128,6,12,0.8,Immature,0,Semi-exposed,8,0.25,15.6,34.1,8.11
2,Shapely,0,Oct,spring,Recruit,29,0.2,8,0.1,Immature,0,Semi-exposed,8,0.25,15.6,34.1,8.11
2,Shapely,0,Oct,spring,Juvenile,138,6,6,0.8,Immature,0,Semi-exposed,8,0.25,15.6,34.1,8.11
2,Shapely,0,Oct,spring,Juvenile,150,6,16,0.6,Immature,0,Semi-exposed,8,0.25,15.6,34.1,8.11
2,Shapely,0,Oct,spring,Recruit,9,0.1,1,0.1,Immature,0,Semi-exposed,8,0.25,15.6,34.1,8.11
2,Shapely,0,Oct,spring,Recruit,7,0.2,1,0.1,Immature,0,Semi-exposed,8,0.25,15.6,34.1,8.11
3,Malformed,1,Oct,spring,Adult,86,15,20,1,Fertile,0.2,Semi-exposed,5,0.8,15.6,34.1,8.11
3,Malformed,1,Oct,spring,Adult,250,13,34,0.8,Immature,0.2,Semi-exposed,5,0.8,15.6,34.1,8.11
3,Malformed,1,Oct,spring,Adult,200,16,46,0.7,Immature,0.2,Semi-exposed,5,0.8,15.6,34.1,8.11
3,Malformed,1,Oct,spring,Juvenile,45,5,8,0.5,Immature,0.2,Semi-exposed,5,0.8,15.6,34.1,8.11
3,Shapely,0,Oct,spring,Adult,112,8,16,0.5,Immature,0.2,Semi-exposed,5,0.8,15.6,34.1,8.11
4,Malformed,1,Oct,spring,Juvenile,89,6,16,0.4,Immature,0.25,Semi-exposed,4,1,15.6,34.1,8.11
4,Malformed,1,Oct,spring,Adult,107,6,20,0.6,Immature,0.25,Semi-exposed,4,1,15.6,34.1,8.11
4,Malformed,1,Oct,spring,Adult,72,5,10,0.5,Immature,0.25,Semi-exposed,4,1,15.6,34.1,8.11
4,Malformed,1,Oct,spring,Adult,149,12,38,1,Fertile,0.25,Semi-exposed,4,1,15.6,34.1,8.11
5,Malformed,1,Oct,spring,Adult,360,38,70,0.9,Fertile,0.75,Exposed,4,0.75,15.6,34.1,8.11
5,Malformed,1,Oct,spring,Adult,290,12,38,0.9,Fertile,0.75,Exposed,4,0.75,15.6,34.1,8.11
5,Malformed,1,Oct,spring,Adult,280,8,47,0.6,Fertile,0.75,Exposed,4,0.75,15.6,34.1,8.11
5,Shapely,0,Oct,spring,Juvenile,110,3,12,0.4,Immature,0.75,Exposed,4,0.75,15.6,34.1,8.11
6,Malformed,1,Oct,spring,Adult,210,12,26,1.5,Fertile,1,Exposed,3,1,15.6,34.1,8.11
6,Malformed,1,Oct,spring,Adult,101,14,5,1.2,Fertile,1,Exposed,3,1,15.6,34.1,8.11
6,Malformed,1,Oct,spring,Adult,372,33,80,1.8,Fertile,1,Exposed,3,1,15.6,34.1,8.11
7,Malformed,1,Oct,spring,Adult,240,11,9,1,Fertile,0.5,Exposed,6,0.8333333333,15.6,34.1,8.11
7,Malformed,1,Oct,spring,Adult,290,14,30,0.9,Fertile,0.5,Exposed,6,0.8333333333,15.6,34.1,8.11
7,Malformed,1,Oct,spring,Adult,220,9,22,0.8,Immature,0.5,Exposed,6,0.8333333333,15.6,34.1,8.11
7,Malformed,1,Oct,spring,Adult,263,16,40,0.9,Immature,0.5,Exposed,6,0.8333333333,15.6,34.1,8.11
7,Malformed,1,Oct,spring,Adult,240,28,40,0.8,Fertile,0.5,Exposed,6,0.8333333333,15.6,34.1,8.11
7,Shapely,0,Oct,spring,Juvenile,29,5.5,6,0.5,Immature,0.5,Exposed,6,0.8333333333,15.6,34.1,8.11
8,Malformed,1,Oct,spring,Juvenile,81,3,2,0.1,Immature,0.5555555556,Exposed,9,0.7777777778,15.6,34.1,8.11
8,Malformed,1,Oct,spring,Adult,300,17,27,1,Immature,0.5555555556,Exposed,9,0.7777777778,15.6,34.1,8.11
8,Malformed,1,Oct,spring,Adult,280,36,65,1.2,Fertile,0.5555555556,Exposed,9,0.7777777778,15.6,34.1,8.11
8,Malformed,1,Oct,spring,Adult,268,24,66,1.6,Immature,0.5555555556,Exposed,9,0.7777777778,15.6,34.1,8.11
8,Malformed,1,Oct,spring,Adult,300,24,48,1.2,Fertile,0.5555555556,Exposed,9,0.7777777778,15.6,34.1,8.11
8,Malformed,1,Oct,spring,Adult,375,14,18,1.2,Fertile,0.5555555556,Exposed,9,0.7777777778,15.6,34.1,8.11
8,Malformed,1,Oct,spring,Adult,264,17,14,1.6,Fertile,0.5555555556,Exposed,9,0.7777777778,15.6,34.1,8.11
8,Shapely,0,Oct,spring,Adult,300,9,12,0.8,Fertile,0.5555555556,Exposed,9,0.7777777778,15.6,34.1,8.11
8,Shapely,0,Oct,spring,Juvenile,26,5,5,0.5,Immature,0.5555555556,Exposed,9,0.7777777778,15.6,34.1,8.11
9,Malformed,1,Oct,spring,Adult,250,18,4,2,Immature,0.1428571429,Exposed,7,0.5714285714,15.6,34.1,8.11
9,Malformed,1,Oct,spring,Juvenile,150,5.7,8,1.1,Immature,0.1428571429,Exposed,7,0.5714285714,15.6,34.1,8.11
9,Malformed,1,Oct,spring,Adult,300,17,26,1,Immature,0.1428571429,Exposed,7,0.5714285714,15.6,34.1,8.11
9,Malformed,1,Oct,spring,Juvenile,90,4,7,0.4,Immature,0.1428571429,Exposed,7,0.5714285714,15.6,34.1,8.11
9,Shapely,0,Oct,spring,Recruit,34,1.5,9,0.2,Immature,0.1428571429,Exposed,7,0.5714285714,15.6,34.1,8.11
9,Shapely,0,Oct,spring,Juvenile,61,5,13,0.5,Immature,0.1428571429,Exposed,7,0.5714285714,15.6,34.1,8.11
9,Shapely,0,Oct,spring,Adult,232,16,42,0.5,Fertile,0.1428571429,Exposed,7,0.5714285714,15.6,34.1,8.11
10,Malformed,1,Oct,spring,Adult,253,25,46,1,Fertile,0.4285714286,Exposed,7,0.5714285714,15.6,34.1,8.11
10,Malformed,1,Oct,spring,Adult,200,21,42,1.1,Fertile,0.4285714286,Exposed,7,0.5714285714,15.6,34.1,8.11
10,Malformed,1,Oct,spring,Adult,146,29,63,1.2,Fertile,0.4285714286,Exposed,7,0.5714285714,15.6,34.1,8.11
10,Malformed,1,Oct,spring,Adult,101,9,5,1,Immature,0.4285714286,Exposed,7,0.5714285714,15.6,34.1,8.11
10,Shapely,0,Oct,spring,Recruit,31,2,7,0.1,Immature,0.4285714286,Exposed,7,0.5714285714,15.6,34.1,8.11
10,Shapely,0,Oct,spring,Recruit,16,2.2,4,0.1,Immature,0.4285714286,Exposed,7,0.5714285714,15.6,34.1,8.11
10,Shapely,0,Oct,spring,Juvenile,102,7,21,0.8,Immature,0.4285714286,Exposed,7,0.5714285714,15.6,34.1,8.11
11,Malformed,1,Oct,spring,Juvenile,123,9.2,19,0.8,Immature,0.4285714286,Exposed,7,0.7142857143,15.6,34.1,8.11
11,Malformed,1,Oct,spring,Juvenile,43,2.6,13,0.1,Immature,0.4285714286,Exposed,7,0.7142857143,15.6,34.1,8.11
11,Malformed,1,Oct,spring,Adult,300,32,40,1.4,Fertile,0.4285714286,Exposed,7,0.7142857143,15.6,34.1,8.11
11,Malformed,1,Oct,spring,Adult,210,12.7,50,1,Fertile,0.4285714286,Exposed,7,0.7142857143,15.6,34.1,8.11
11,Malformed,1,Oct,spring,Adult,300,10,28,1.4,Fertile,0.4285714286,Exposed,7,0.7142857143,15.6,34.1,8.11
11,Shapely,0,Oct,spring,Recruit,17,0.2,6,0.1,Immature,0.4285714286,Exposed,7,0.7142857143,15.6,34.1,8.11
11,Shapely,0,Oct,spring,Juvenile,30,3.4,10,0.2,Immature,0.4285714286,Exposed,7,0.7142857143,15.6,34.1,8.11
12,Malformed,1,Oct,spring,Adult,150,7.3,9,1.3,Immature,0.8,Exposed,5,1,15.6,34.1,8.11
12,Malformed,1,Oct,spring,Juvenile,91,4.5,5,0.7,Fertile,0.8,Exposed,5,1,15.6,34.1,8.11
12,Malformed,1,Oct,spring,Adult,250,18,57,0.9,Fertile,0.8,Exposed,5,1,15.6,34.1,8.11
12,Malformed,1,Oct,spring,Adult,197,10.6,2,1.32,Fertile,0.8,Exposed,5,1,15.6,34.1,8.11
12,Malformed,1,Oct,spring,Adult,250,27,65,1.4,Fertile,0.8,Exposed,5,1,15.6,34.1,8.11
13,Malformed,1,Oct,spring,Adult,150,18,16,1.5,Fertile,0.4,Exposed,10,0.9,15.6,34.1,8.11
13,Malformed,1,Oct,spring,Juvenile,89,8,29,0.7,Immature,0.4,Exposed,10,0.9,15.6,34.1,8.11
13,Malformed,1,Oct,spring,Adult,136,13.4,31,0.9,Immature,0.4,Exposed,10,0.9,15.6,34.1,8.11
13,Malformed,1,Oct,spring,Adult,150,5.7,21,0.6,Immature,0.4,Exposed,10,0.9,15.6,34.1,8.11
13,Malformed,1,Oct,spring,Juvenile,71,5.3,16,0.9,Immature,0.4,Exposed,10,0.9,15.6,34.1,8.11
13,Malformed,1,Oct,spring,Adult,250,11.5,46,1.2,Fertile,0.4,Exposed,10,0.9,15.6,34.1,8.11
13,Malformed,1,Oct,spring,Adult,287,9.7,18,1.4,Fertile,0.4,Exposed,10,0.9,15.6,34.1,8.11
13,Malformed,1,Oct,spring,Juvenile,65,8.6,9,0.9,Immature,0.4,Exposed,10,0.9,15.6,34.1,8.11
13,Malformed,1,Oct,spring,Adult,115,11,25,0.9,Fertile,0.4,Exposed,10,0.9,15.6,34.1,8.11
13,Shapely,0,Oct,spring,Juvenile,68,3,7,0.7,Immature,0.4,Exposed,10,0.9,15.6,34.1,8.11
1,Malformed,1,Sep,winter,Adult,102,11.9,23,0.9,Immature,0.2222222222,Semi-exposed,9,0.3333333333,15.7,33.8,8.1
1,Malformed,1,Sep,winter,Juvenile,66,4,4,0.8,Fertile,0.2222222222,Semi-exposed,9,0.3333333333,15.7,33.8,8.1
1,Malformed,1,Sep,winter,Adult,195,9.3,23,0.7,Immature,0.2222222222,Semi-exposed,9,0.3333333333,15.7,33.8,8.1
1,Shapely,0,Sep,winter,Juvenile,111,4.8,6,0.5,Immature,0.2222222222,Semi-exposed,9,0.3333333333,15.7,33.8,8.1
1,Shapely,0,Sep,winter,Adult,174,5.7,31,0.5,Immature,0.2222222222,Semi-exposed,9,0.3333333333,15.7,33.8,8.1
1,Shapely,0,Sep,winter,Juvenile,97,7.8,36,0.4,Immature,0.2222222222,Semi-exposed,9,0.3333333333,15.7,33.8,8.1
1,Shapely,0,Sep,winter,Adult,150,7.9,33,0.5,Fertile,0.2222222222,Semi-exposed,9,0.3333333333,15.7,33.8,8.1
1,Shapely,0,Sep,winter,Adult,150,5.9,13,0.4,Immature,0.2222222222,Semi-exposed,9,0.3333333333,15.7,33.8,8.1
1,Shapely,0,Sep,winter,Adult,225,15.4,48,0.5,Immature,0.2222222222,Semi-exposed,9,0.3333333333,15.7,33.8,8.1
2,Malformed,1,Sep,winter,Juvenile,77,5.9,6,0.6,Immature,0.5,Semi-exposed,6,0.6666666667,15.7,33.8,8.1
2,Malformed,1,Sep,winter,Juvenile,96,8.9,24,0.8,Fertile,0.5,Semi-exposed,6,0.6666666667,15.7,33.8,8.1
2,Malformed,1,Sep,winter,Juvenile,78,7.7,31,0.4,Fertile,0.5,Semi-exposed,6,0.6666666667,15.7,33.8,8.1
2,Malformed,1,Sep,winter,Adult,140,8.6,42,0.4,Fertile,0.5,Semi-exposed,6,0.6666666667,15.7,33.8,8.1
2,Shapely,0,Sep,winter,Adult,150,4.8,12,1.6,Immature,0.5,Semi-exposed,6,0.6666666667,15.7,33.8,8.1
2,Shapely,0,Sep,winter,Adult,150,5.7,22,0.6,Immature,0.5,Semi-exposed,6,0.6666666667,15.7,33.8,8.1
3,Malformed,1,Sep,winter,Adult,105,14.2,50,0.5,Fertile,0.4,Semi-exposed,5,1,15.7,33.8,8.1
3,Malformed,1,Sep,winter,Adult,119,13.3,40,0.4,Fertile,0.4,Semi-exposed,5,1,15.7,33.8,8.1
3,Malformed,1,Sep,winter,Juvenile,53,4.7,9,0.4,Immature,0.4,Semi-exposed,5,1,15.7,33.8,8.1
3,Malformed,1,Sep,winter,Juvenile,91,7.7,20,0.7,Immature,0.4,Semi-exposed,5,1,15.7,33.8,8.1
3,Malformed,1,Sep,winter,Adult,150,9.3,52,0.7,Immature,0.4,Semi-exposed,5,1,15.7,33.8,8.1
4,Malformed,1,Sep,winter,Adult,113,8.3,24,0.7,Immature,0.25,Semi-exposed,4,0.75,15.7,33.8,8.1
4,Malformed,1,Sep,winter,Juvenile,107,4.6,5,0.4,Immature,0.25,Semi-exposed,4,0.75,15.7,33.8,8.1
4,Malformed,1,Sep,winter,Juvenile,133,5.4,15,0.4,Immature,0.25,Semi-exposed,4,0.75,15.7,33.8,8.1
4,Shapely,0,Sep,winter,Adult,150,11.2,48,0.5,Fertile,0.25,Semi-exposed,4,0.75,15.7,33.8,8.1
5,Malformed,1,Sep,winter,Adult,150,8.7,49,0.6,Immature,0.6666666667,Exposed,6,0.8333333333,15.7,33.8,8.1
5,Malformed,1,Sep,winter,Adult,150,13.6,15,0.8,Fertile,0.6666666667,Exposed,6,0.8333333333,15.7,33.8,8.1
5,Malformed,1,Sep,winter,Adult,300,37,96,0.9,Fertile,0.6666666667,Exposed,6,0.8333333333,15.7,33.8,8.1
5,Malformed,1,Sep,winter,Adult,253,11.8,41,0.8,Fertile,0.6666666667,Exposed,6,0.8333333333,15.7,33.8,8.1
5,Malformed,1,Sep,winter,Adult,225,7.6,44,0.5,Fertile,0.6666666667,Exposed,6,0.8333333333,15.7,33.8,8.1
5,Shapely,0,Sep,winter,Juvenile,66,1.9,10,0.1,Immature,0.6666666667,Exposed,6,0.8333333333,15.7,33.8,8.1
6,Malformed,1,Sep,winter,Adult,300,12.7,49,1.1,Fertile,1,Exposed,3,0.6666666667,15.7,33.8,8.1
6,Malformed,1,Sep,winter,Adult,222,15.5,82,0.8,Fertile,1,Exposed,3,0.6666666667,15.7,33.8,8.1
6,Shapely,0,Sep,winter,Adult,258,16,52,0.9,Fertile,1,Exposed,3,0.6666666667,15.7,33.8,8.1
7,Malformed,1,Sep,winter,Adult,300,15.3,65,1,Fertile,0.6923076923,Exposed,13,0.6923076923,15.7,33.8,8.1
7,Malformed,1,Sep,winter,Adult,341,16.5,21,0.9,Fertile,0.6923076923,Exposed,13,0.6923076923,15.7,33.8,8.1
7,Malformed,1,Sep,winter,Adult,272,14.6,22,0.8,Fertile,0.6923076923,Exposed,13,0.6923076923,15.7,33.8,8.1
7,Malformed,1,Sep,winter,Adult,280,14.4,4,1,Fertile,0.6923076923,Exposed,13,0.6923076923,15.7,33.8,8.1
7,Malformed,1,Sep,winter,Adult,189,11.5,26,0.7,Fertile,0.6923076923,Exposed,13,0.6923076923,15.7,33.8,8.1
7,Malformed,1,Sep,winter,Adult,250,12.7,30,0.9,Immature,0.6923076923,Exposed,13,0.6923076923,15.7,33.8,8.1
7,Malformed,1,Sep,winter,Adult,246,13.6,31,0.8,Fertile,0.6923076923,Exposed,13,0.6923076923,15.7,33.8,8.1
7,Malformed,1,Sep,winter,Adult,96,10.4,15,0.8,Fertile,0.6923076923,Exposed,13,0.6923076923,15.7,33.8,8.1
7,Malformed,1,Sep,winter,Adult,250,11,26,0.9,Fertile,0.6923076923,Exposed,13,0.6923076923,15.7,33.8,8.1
7,Shapely,0,Sep,winter,Recruit,51,3.4,13,0.2,Immature,0.6923076923,Exposed,13,0.6923076923,15.7,33.8,8.1
7,Shapely,0,Sep,winter,Juvenile,106,7,18,0.6,Fertile,0.6923076923,Exposed,13,0.6923076923,15.7,33.8,8.1
7,Shapely,0,Sep,winter,Recruit,45,2.5,5,0.4,Immature,0.6923076923,Exposed,13,0.6923076923,15.7,33.8,8.1
7,Shapely,0,Sep,winter,Juvenile,48,4.5,6,0.6,Immature,0.6923076923,Exposed,13,0.6923076923,15.7,33.8,8.1
8,Malformed,1,Sep,winter,Adult,119,11.5,30,0.7,Fertile,0.3333333333,Exposed,9,0.6666666667,15.7,33.8,8.1
8,Malformed,1,Sep,winter,Adult,300,11.9,38,0.8,Fertile,0.3333333333,Exposed,9,0.6666666667,15.7,33.8,8.1
8,Malformed,1,Sep,winter,Adult,290,14.4,44,0.8,Immature,0.3333333333,Exposed,9,0.6666666667,15.7,33.8,8.1
8,Malformed,1,Sep,winter,Juvenile,115,11.6,28,1.2,Immature,0.3333333333,Exposed,9,0.6666666667,15.7,33.8,8.1
8,Malformed,1,Sep,winter,Juvenile,99,6,26,0.8,Immature,0.3333333333,Exposed,9,0.6666666667,15.7,33.8,8.1
8,Malformed,1,Sep,winter,Adult,280,13.4,100,0.7,Fertile,0.3333333333,Exposed,9,0.6666666667,15.7,33.8,8.1
8,Shapely,0,Sep,winter,Juvenile,134,5.5,13,0.5,Immature,0.3333333333,Exposed,9,0.6666666667,15.7,33.8,8.1
8,Shapely,0,Sep,winter,Juvenile,238,8.6,29,0.6,Immature,0.3333333333,Exposed,9,0.6666666667,15.7,33.8,8.1
8,Shapely,0,Sep,winter,Recruit,12,0.6,6,0.1,Immature,0.3333333333,Exposed,9,0.6666666667,15.7,33.8,8.1
9,Malformed,1,Sep,winter,Adult,150,8.7,5,0.7,Fertile,0.2857142857,Exposed,7,0.7142857143,15.7,33.8,8.1
9,Malformed,1,Sep,winter,Juvenile,92,7.3,11,0.6,Immature,0.2857142857,Exposed,7,0.7142857143,15.7,33.8,8.1
9,Malformed,1,Sep,winter,Adult,131,12.2,5,2.2,Fertile,0.2857142857,Exposed,7,0.7142857143,15.7,33.8,8.1
9,Malformed,1,Sep,winter,Juvenile,87,3,6,0.5,Immature,0.2857142857,Exposed,7,0.7142857143,15.7,33.8,8.1
9,Malformed,1,Sep,winter,Juvenile,68,1.4,2,0.3,Immature,0.2857142857,Exposed,7,0.7142857143,15.7,33.8,8.1
9,Shapely,0,Sep,winter,Recruit,35,1.1,6,0.1,Immature,0.2857142857,Exposed,7,0.7142857143,15.7,33.8,8.1
9,Shapely,0,Sep,winter,Juvenile,56,2.5,17,0.4,Immature,0.2857142857,Exposed,7,0.7142857143,15.7,33.8,8.1
10,Malformed,1,Sep,winter,Adult,227,10.3,48,0.9,Fertile,0.75,Exposed,8,0.75,15.7,33.8,8.1
10,Malformed,1,Sep,winter,Adult,200,9.1,31,0.9,Fertile,0.75,Exposed,8,0.75,15.7,33.8,8.1
10,Malformed,1,Sep,winter,Adult,150,5.8,3,0.8,Fertile,0.75,Exposed,8,0.75,15.7,33.8,8.1
10,Malformed,1,Sep,winter,Adult,254,10.2,24,0.9,Fertile,0.75,Exposed,8,0.75,15.7,33.8,8.1
10,Malformed,1,Sep,winter,Adult,210,9.4,22,0.9,Fertile,0.75,Exposed,8,0.75,15.7,33.8,8.1
10,Malformed,1,Sep,winter,Adult,300,12.7,13,0.7,Fertile,0.75,Exposed,8,0.75,15.7,33.8,8.1
10,Shapely,0,Sep,winter,Recruit,24,3.3,10,0.2,Immature,0.75,Exposed,8,0.75,15.7,33.8,8.1
10,Shapely,0,Sep,winter,Recruit,17,2.3,6,0.2,Immature,0.75,Exposed,8,0.75,15.7,33.8,8.1
11,Malformed,1,Sep,winter,Adult,102,6.3,22,0.9,Fertile,0.6666666667,Exposed,6,0.6666666667,15.7,33.8,8.1
11,Malformed,1,Sep,winter,Adult,296,9.2,22,0.9,Fertile,0.6666666667,Exposed,6,0.6666666667,15.7,33.8,8.1
11,Malformed,1,Sep,winter,Adult,228,11.5,26,0.9,Fertile,0.6666666667,Exposed,6,0.6666666667,15.7,33.8,8.1
11,Malformed,1,Sep,winter,Adult,185,14.2,83,1.4,Fertile,0.6666666667,Exposed,6,0.6666666667,15.7,33.8,8.1
11,Shapely,0,Sep,winter,Recruit,41,27,13,0.1,Immature,0.6666666667,Exposed,6,0.6666666667,15.7,33.8,8.1
11,Shapely,0,Sep,winter,Recruit,18,0.9,6,0.1,Immature,0.6666666667,Exposed,6,0.6666666667,15.7,33.8,8.1
12,Malformed,1,Sep,winter,Juvenile,89,4.9,7,0.9,Immature,0.5714285714,Exposed,7,1,15.7,33.8,8.1
12,Malformed,1,Sep,winter,Adult,75,5.6,14,0.9,Immature,0.5714285714,Exposed,7,1,15.7,33.8,8.1
12,Malformed,1,Sep,winter,Adult,185,17,55,1.9,Fertile,0.5714285714,Exposed,7,1,15.7,33.8,8.1
12,Malformed,1,Sep,winter,Adult,150,11.3,2,1.3,Fertile,0.5714285714,Exposed,7,1,15.7,33.8,8.1
12,Malformed,1,Sep,winter,Adult,210,9.9,11,1.2,Immature,0.5714285714,Exposed,7,1,15.7,33.8,8.1
12,Malformed,1,Sep,winter,Adult,239,14.6,30,1.9,Fertile,0.5714285714,Exposed,7,1,15.7,33.8,8.1
12,Malformed,1,Sep,winter,Adult,255,15.5,55,0.9,Fertile,0.5714285714,Exposed,7,1,15.7,33.8,8.1
13,Malformed,1,Sep,winter,Juvenile,76,8.6,36,0.7,Immature,0.6,Exposed,10,0.8,15.7,33.8,8.1
13,Malformed,1,Sep,winter,Adult,150,13.4,25,1.2,Fertile,0.6,Exposed,10,0.8,15.7,33.8,8.1
13,Malformed,1,Sep,winter,Adult,114,8.5,31,1.5,Fertile,0.6,Exposed,10,0.8,15.7,33.8,8.1
13,Malformed,1,Sep,winter,Adult,106,13.5,40,1.3,Fertile,0.6,Exposed,10,0.8,15.7,33.8,8.1
13,Malformed,1,Sep,winter,Adult,65,7.6,16,0.8,Fertile,0.6,Exposed,10,0.8,15.7,33.8,8.1
13,Malformed,1,Sep,winter,Adult,124,6.8,21,0.9,Immature,0.6,Exposed,10,0.8,15.7,33.8,8.1
13,Malformed,1,Sep,winter,Adult,227,9.3,26,0.9,Fertile,0.6,Exposed,10,0.8,15.7,33.8,8.1
13,Malformed,1,Sep,winter,Adult,300,11.6,26,1.4,Fertile,0.6,Exposed,10,0.8,15.7,33.8,8.1
13,Shapely,0,Sep,winter,Juvenile,62,4.6,19,0.9,Immature,0.6,Exposed,10,0.8,15.7,33.8,8.1
13,Shapely,0,Sep,winter,Juvenile,53,2.5,7,0.5,Immature,0.6,Exposed,10,0.8,15.7,33.8,8.1
