Nquad,Fitness,Month,Age.stage,T.length,D.holdfast,N.stipe,D.stipe,Maturity,Rep.prev,Wave.exp,Density,Gall.prev,Temp,Sal,ph
11,Shapely,Apr,Juvenile,100,3,19,0.8,Immature,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
11,Shapely,Apr,Juvenile,145,6,18,0.9,Immature,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
11,Shapely,Apr,Juvenile,147,3,19,0.8,Immature,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
12,Malformed,Apr,Adult,187,9,8,1.4,Fertile,0.5,Exposed,8,0.5,17.3,34,8.11
12,Malformed,Apr,Adult,187,6,3,1,Fertile,0.5,Exposed,8,0.5,17.3,34,8.11
12,Shapely,Apr,Juvenile,145,3,9,0.5,Immature,0.5,Exposed,8,0.5,17.3,34,8.11
12,Shapely,Apr,Juvenile,100,2,5,0.9,Immature,0.5,Exposed,8,0.5,17.3,34,8.11
12,Malformed,Apr,Adult,147,8.9,8,1.1,Fertile,0.5,Exposed,8,0.5,17.3,34,8.11
12,Shapely,Apr,Juvenile,100,5,9,0.9,Immature,0.5,Exposed,8,0.5,17.3,34,8.11
12,Shapely,Apr,Juvenile,120,5,13,0.8,Immature,0.5,Exposed,8,0.5,17.3,34,8.11
12,Malformed,Apr,Adult,189,5,8,1,Fertile,0.5,Exposed,8,0.5,17.3,34,8.11
13,Malformed,Apr,Adult,125,6.5,12,1.3,Fertile,0.5,Exposed,6,0.5,17.3,34,8.11
13,Malformed,Apr,Adult,104,6,9,0.7,Fertile,0.5,Exposed,6,0.5,17.3,34,8.11
13,Shapely,Apr,Adult,190,9.5,13,1,Immature,0.5,Exposed,6,0.5,17.3,34,8.11
13,Shapely,Apr,Adult,250,10,7,1.5,Immature,0.5,Exposed,6,0.5,17.3,34,8.11
13,Shapely,Apr,Recruit,9,0.4,0.1,0.1,Immature,0.5,Exposed,6,0.5,17.3,34,8.11
13,Malformed,Apr,Adult,210,7.5,9,1,Fertile,0.5,Exposed,6,0.5,17.3,34,8.11
1,Shapely,May,Adult,120,4,7,0.6,Fertile,0.2857142857,Semi-exposed,7,0.1428571429,16.2,32,8.23
1,Shapely,May,Adult,145,7,4,0.9,Immature,0.2857142857,Semi-exposed,7,0.1428571429,16.2,32,8.23
1,Malformed,May,Adult,100,5,20,0.8,Fertile,0.2857142857,Semi-exposed,7,0.1428571429,16.2,32,8.23
1,Shapely,May,Adult,52,4,7,0.5,Immature,0.2857142857,Semi-exposed,7,0.1428571429,16.2,32,8.23
1,Shapely,May,Juvenile,87,5,6,0.6,Immature,0.2857142857,Semi-exposed,7,0.1428571429,16.2,32,8.23
1,Shapely,May,Juvenile,93,7,8,0.8,Immature,0.2857142857,Semi-exposed,7,0.1428571429,16.2,32,8.23
1,Shapely,May,Juvenile,120,8,22,0.6,Immature,0.2857142857,Semi-exposed,7,0.1428571429,16.2,32,8.23
2,Malformed,May,Adult,100,3.8,11,0.9,Immature,0.5,Semi-exposed,4,0.5,16.2,32,8.23
2,Shapely,May,Juvenile,125,6,7,1.2,Fertile,0.5,Semi-exposed,4,0.5,16.2,32,8.23
2,Shapely,May,Adult,100,7.5,9,1.1,Immature,0.5,Semi-exposed,4,0.5,16.2,32,8.23
2,Malformed,May,Adult,160,9,10,1.2,Fertile,0.5,Semi-exposed,4,0.5,16.2,32,8.23
3,Malformed,May,Adult,141,9,13,1,Fertile,1,Semi-exposed,1,1,16.2,32,8.23
4,Shapely,May,Juvenile,97,5,8,0.1,Immature,0,Semi-exposed,2,0,16.2,32,8.23
4,Shapely,May,Juvenile,110,6,5,0.9,Immature,0,Semi-exposed,2,0,16.2,32,8.23
5,Malformed,May,Adult,114,5,7,1,Fertile,1,Exposed,5,1,16.2,32,8.23
5,Malformed,May,Adult,220,6,8,1.2,Fertile,1,Exposed,5,1,16.2,32,8.23
5,Malformed,May,Adult,110,7,6,0.9,Fertile,1,Exposed,5,1,16.2,32,8.23
5,Malformed,May,Adult,120,8,6,1.2,Fertile,1,Exposed,5,1,16.2,32,8.23
5,Malformed,May,Adult,187,8,9,1.4,Fertile,1,Exposed,5,1,16.2,32,8.23
6,Malformed,May,Adult,210,10.5,12,0.7,Fertile,1,Exposed,4,1,16.2,32,8.23
6,Malformed,May,Adult,225,7.5,5,0.7,Fertile,1,Exposed,4,1,16.2,32,8.23
6,Malformed,May,Adult,110,9,6,0.6,Fertile,1,Exposed,4,1,16.2,32,8.23
6,Malformed,May,Adult,250,6.6,9,0.6,Fertile,1,Exposed,4,1,16.2,32,8.23
7,Malformed,May,Adult,124,6.5,12,0.5,Fertile,0.5,Exposed,4,0.75,16.2,32,8.23
7,Malformed,May,Adult,108,6.6,18,0.9,Fertile,0.5,Exposed,4,0.75,16.2,32,8.23
7,Shapely,May,Juvenile,103,2.5,6,0.3,Immature,0.5,Exposed,4,0.75,16.2,32,8.23
7,Malformed,May,Juvenile,100,3.5,4,0.6,Immature,0.5,Exposed,4,0.75,16.2,32,8.23
8,Shapely,May,Recruit,46,1.5,6,0.1,Immature,0.5,Exposed,4,0.5,16.2,32,8.23
8,Shapely,May,Recruit,22,0.1,24,0.1,Immature,0.5,Exposed,4,0.5,16.2,32,8.23
8,Malformed,May,Adult,201,14,12,1.5,Fertile,0.5,Exposed,4,0.5,16.2,32,8.23
8,Malformed,May,Adult,279,6,9,0.6,Fertile,0.5,Exposed,4,0.5,16.2,32,8.23
9,Shapely,May,Juvenile,118,5,5,0.4,Immature,0.2727272727,Exposed,11,0.3636363636,16.2,32,8.23
9,Shapely,May,Juvenile,50,2.5,2,0.4,Immature,0.2727272727,Exposed,11,0.3636363636,16.2,32,8.23
9,Malformed,May,Adult,109,7,15,0.5,Fertile,0.2727272727,Exposed,11,0.3636363636,16.2,32,8.23
9,Malformed,May,Adult,121,5.5,2,1,Fertile,0.2727272727,Exposed,11,0.3636363636,16.2,32,8.23
9,Malformed,May,Adult,123,7,5,1,Fertile,0.2727272727,Exposed,11,0.3636363636,16.2,32,8.23
9,Shapely,May,Juvenile,84,3,16,0.2,Immature,0.2727272727,Exposed,11,0.3636363636,16.2,32,8.23
9,Shapely,May,Juvenile,45,5,7,0.4,Immature,0.2727272727,Exposed,11,0.3636363636,16.2,32,8.23
9,Malformed,May,Adult,145,9,15,1.4,Immature,0.2727272727,Exposed,11,0.3636363636,16.2,32,8.23
9,Shapely,May,Juvenile,45,4,5,0.4,Immature,0.2727272727,Exposed,11,0.3636363636,16.2,32,8.23
9,Shapely,May,Recruit,18,0.2,4,0.1,Immature,0.2727272727,Exposed,11,0.3636363636,16.2,32,8.23
9,Shapely,May,Recruit,28,2,3,0.1,Immature,0.2727272727,Exposed,11,0.3636363636,16.2,32,8.23
10,Malformed,May,Adult,114,7.5,1,0.7,Fertile,0.4,Exposed,15,0.4666666667,16.2,32,8.23
10,Malformed,May,Adult,217,6,2,1,Fertile,0.4,Exposed,15,0.4666666667,16.2,32,8.23
10,Malformed,May,Adult,128,8.5,4,1,Immature,0.4,Exposed,15,0.4666666667,16.2,32,8.23
10,Malformed,May,Adult,180,13,2,1,Fertile,0.4,Exposed,15,0.4666666667,16.2,32,8.23
10,Shapely,May,Juvenile,75,3.5,8,0.2,Immature,0.4,Exposed,15,0.4666666667,16.2,32,8.23
10,Shapely,May,Recruit,30,0.2,6,0.1,Immature,0.4,Exposed,15,0.4666666667,16.2,32,8.23
10,Shapely,May,Recruit,35,0.2,6,0.1,Immature,0.4,Exposed,15,0.4666666667,16.2,32,8.23
10,Shapely,May,Recruit,37,0.2,8,0.1,Immature,0.4,Exposed,15,0.4666666667,16.2,32,8.23
10,Shapely,May,Juvenile,63,4,12,0.3,Immature,0.4,Exposed,15,0.4666666667,16.2,32,8.23
10,Shapely,May,Juvenile,69,4,18,0.4,Immature,0.4,Exposed,15,0.4666666667,16.2,32,8.23
10,Shapely,May,Recruit,14,0.1,3,0.1,Immature,0.4,Exposed,15,0.4666666667,16.2,32,8.23
10,Malformed,May,Adult,150,7.5,2,0.5,Fertile,0.4,Exposed,15,0.4666666667,16.2,32,8.23
10,Shapely,May,Juvenile,62,4,15,0.3,Immature,0.4,Exposed,15,0.4666666667,16.2,32,8.23
10,Malformed,May,Adult,160,10,5,1,Fertile,0.4,Exposed,15,0.4666666667,16.2,32,8.23
10,Malformed,May,Adult,150,3.5,6,1,Fertile,0.4,Exposed,15,0.4666666667,16.2,32,8.23
11,Malformed,May,Adult,150,8.5,9,1,Fertile,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Shapely,May,Juvenile,71,5,20,0.4,Immature,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Shapely,May,Juvenile,70,2.5,14,0.3,Immature,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Shapely,May,Juvenile,88,2.5,12,0.3,Immature,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Malformed,May,Adult,210,14,31,0.8,Fertile,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Shapely,May,Juvenile,78,3.5,20,0.3,Immature,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Shapely,May,Juvenile,77,3,15,0.3,Immature,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Shapely,May,Recruit,16,0.2,2,0.1,Immature,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Shapely,May,Recruit,35,0.2,12,0.1,Immature,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Shapely,May,Juvenile,107,4.3,27,0.3,Immature,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Shapely,May,Juvenile,107,5,21,0.4,Immature,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Shapely,May,Juvenile,65,2.5,11,0.2,Immature,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Shapely,May,Juvenile,76,2.7,10,0.3,Immature,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Shapely,May,Juvenile,40,2,7,0.3,Immature,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Malformed,May,Adult,135,7,5,0.8,Fertile,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Shapely,May,Juvenile,49,4.5,15,0.4,Immature,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Shapely,May,Juvenile,123,5.5,30,0.7,Fertile,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Malformed,May,Adult,190,6.6,4,0.9,Fertile,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Malformed,May,Adult,42,6,2,1,Fertile,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Malformed,May,Adult,220,5.4,1,0.8,Fertile,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Shapely,May,Recruit,39,2,9,0.1,Immature,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Shapely,May,Juvenile,103,8,6,0.5,Fertile,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Shapely,May,Juvenile,95,6.5,26,0.4,Immature,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Shapely,May,Recruit,28,2,6,0.2,Immature,0.3333333333,Exposed,24,0.25,16.2,32,8.23
12,Malformed,May,Adult,235,7.2,6,1.2,Fertile,0.375,Exposed,8,0.5,16.2,32,8.23
12,Malformed,May,Adult,260,11,3,1.5,Fertile,0.375,Exposed,8,0.5,16.2,32,8.23
12,Shapely,May,Recruit,25,0.5,5,0.5,Immature,0.375,Exposed,8,0.5,16.2,32,8.23
12,Shapely,May,Recruit,18,1.2,8,0.1,Immature,0.375,Exposed,8,0.5,16.2,32,8.23
12,Malformed,May,Juvenile,46,4.5,3,0.7,Immature,0.375,Exposed,8,0.5,16.2,32,8.23
12,Shapely,May,Recruit,47,1.5,5,0.1,Immature,0.375,Exposed,8,0.5,16.2,32,8.23
12,Shapely,May,Recruit,29,0.1,4,0.2,Immature,0.375,Exposed,8,0.5,16.2,32,8.23
12,Malformed,May,Adult,200,6,7,1.2,Fertile,0.375,Exposed,8,0.5,16.2,32,8.23
13,Malformed,May,Adult,225,11,12,1,Fertile,0.625,Exposed,6,1,16.2,32,8.23
13,Malformed,May,Adult,250,10.5,8,0.9,Fertile,0.625,Exposed,6,1,16.2,32,8.23
13,Malformed,May,Adult,69,6,3,0.5,Immature,0.625,Exposed,6,1,16.2,32,8.23
13,Malformed,May,Adult,220,8,13,1,Fertile,0.625,Exposed,6,1,16.2,32,8.23
13,Malformed,May,Adult,115,7,12,1.2,Fertile,0.625,Exposed,6,1,16.2,32,8.23
13,Malformed,May,Adult,106,9,11,1,Fertile,0.625,Exposed,6,1,16.2,32,8.23
